date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,location,country,lat,lon
2023-03-05,23.8,10.8,15.9,0.7,21.6,45,Herat,Afghanistan,34.3482,62.1997
2023-03-06,24.9,11.3,17.1,0.0,17.0,38,Herat,Afghanistan,34.3482,62.1997
2023-03-07,26.5,9.3,17.3,0.0,24.2,29,Herat,Afghanistan,34.3482,62.1997
2023-03-08,24.8,11.1,17.0,0.0,17.2,39,Herat,Afghanistan,34.3482,62.1997
2023-03-09,20.8,7.9,14.4,0.0,19.6,51,Herat,Afghanistan,34.3482,62.1997
2023-03-10,29.0,11.8,20.4,0.0,24.2,26,Herat,Afghanistan,34.3482,62.1997
2023-03-11,24.4,12.6,18.2,3.2,30.1,43,Herat,Afghanistan,34.3482,62.1997
2023-03-12,21.1,7.2,13.6,0.0,11.4,63,Herat,Afghanistan,34.3482,62.1997
2023-03-13,25.0,5.8,15.1,0.0,13.4,41,Herat,Afghanistan,34.3482,62.1997
2023-03-14,26.7,7.9,17.9,0.0,21.7,29,Herat,Afghanistan,34.3482,62.1997
2023-03-15,24.0,10.2,17.2,0.0,29.9,39,Herat,Afghanistan,34.3482,62.1997
2023-03-16,24.8,7.2,15.7,0.0,10.4,39,Herat,Afghanistan,34.3482,62.1997
2023-03-17,27.3,9.8,18.2,0.1,19.4,37,Herat,Afghanistan,34.3482,62.1997
2023-03-18,25.1,11.9,18.1,0.0,19.9,32,Herat,Afghanistan,34.3482,62.1997
2023-03-19,23.2,8.4,15.8,0.0,16.9,41,Herat,Afghanistan,34.3482,62.1997
2023-03-20,23.7,7.6,15.7,0.0,14.1,43,Herat,Afghanistan,34.3482,62.1997
2023-03-21,26.9,10.8,17.6,1.1,16.9,40,Herat,Afghanistan,34.3482,62.1997
2023-03-22,15.8,9.6,13.1,21.0,16.6,73,Herat,Afghanistan,34.3482,62.1997
2023-03-23,16.5,7.7,11.3,20.1,14.8,79,Herat,Afghanistan,34.3482,62.1997
2023-03-24,13.1,8.1,10.2,1.4,12.1,66,Herat,Afghanistan,34.3482,62.1997
2023-03-25,19.6,5.8,12.1,0.0,10.3,61,Herat,Afghanistan,34.3482,62.1997
2023-03-26,21.9,6.3,14.0,0.1,13.0,57,Herat,Afghanistan,34.3482,62.1997
2023-03-27,24.5,8.4,16.5,0.1,19.5,43,Herat,Afghanistan,34.3482,62.1997
2023-03-28,20.1,12.1,15.4,3.3,22.0,60,Herat,Afghanistan,34.3482,62.1997
2023-03-29,20.9,9.4,14.9,0.1,13.3,64,Herat,Afghanistan,34.3482,62.1997
2023-03-30,22.7,9.4,16.0,0.0,13.1,57,Herat,Afghanistan,34.3482,62.1997
2023-03-31,24.2,9.4,16.9,0.0,11.4,47,Herat,Afghanistan,34.3482,62.1997
2023-04-01,24.3,11.4,16.6,1.2,22.1,49,Herat,Afghanistan,34.3482,62.1997
2023-04-02,20.8,9.8,15.3,0.0,21.1,56,Herat,Afghanistan,34.3482,62.1997
2023-04-03,19.5,5.2,12.0,0.0,16.9,55,Herat,Afghanistan,34.3482,62.1997
2023-04-04,20.8,5.9,13.0,0.0,17.9,39,Herat,Afghanistan,34.3482,62.1997
2023-04-05,19.3,4.5,12.6,0.0,16.7,47,Herat,Afghanistan,34.3482,62.1997
2023-04-06,25.8,8.9,17.3,0.0,22.1,23,Herat,Afghanistan,34.3482,62.1997
2023-04-07,28.8,14.0,21.5,0.0,24.2,17,Herat,Afghanistan,34.3482,62.1997
2023-04-08,28.8,14.9,21.6,0.1,18.1,23,Herat,Afghanistan,34.3482,62.1997
2023-04-09,29.8,15.9,22.2,0.0,21.4,23,Herat,Afghanistan,34.3482,62.1997
2023-04-10,27.6,12.8,19.7,0.0,19.2,33,Herat,Afghanistan,34.3482,62.1997
2023-04-11,29.7,13.4,21.1,0.0,14.6,27,Herat,Afghanistan,34.3482,62.1997
2023-04-12,32.7,12.9,23.0,0.0,13.0,21,Herat,Afghanistan,34.3482,62.1997
2023-04-13,33.8,16.9,25.7,0.0,25.3,14,Herat,Afghanistan,34.3482,62.1997
2023-04-14,33.8,20.2,26.7,0.0,28.5,19,Herat,Afghanistan,34.3482,62.1997
2023-04-15,27.8,13.6,20.6,0.0,19.0,35,Herat,Afghanistan,34.3482,62.1997
2023-04-16,27.5,14.4,20.9,0.0,28.2,29,Herat,Afghanistan,34.3482,62.1997
2023-04-17,16.5,7.6,12.5,0.5,27.5,43,Herat,Afghanistan,34.3482,62.1997
2023-04-18,18.2,6.4,11.8,0.0,17.0,47,Herat,Afghanistan,34.3482,62.1997
2023-04-19,21.2,4.6,12.4,0.0,19.6,37,Herat,Afghanistan,34.3482,62.1997
2023-04-20,25.1,5.8,14.5,0.0,19.1,30,Herat,Afghanistan,34.3482,62.1997
2023-04-21,27.2,7.2,17.8,0.0,15.1,20,Herat,Afghanistan,34.3482,62.1997
2023-04-22,31.0,10.2,20.6,0.0,13.4,13,Herat,Afghanistan,34.3482,62.1997
2023-04-23,31.7,11.6,23.3,0.0,21.4,12,Herat,Afghanistan,34.3482,62.1997
2023-04-24,33.0,15.4,23.8,0.0,23.4,17,Herat,Afghanistan,34.3482,62.1997
2023-04-25,33.3,14.3,24.4,0.0,16.6,19,Herat,Afghanistan,34.3482,62.1997
2023-04-26,33.7,14.9,25.1,0.0,19.2,17,Herat,Afghanistan,34.3482,62.1997
2023-04-27,32.1,15.1,24.4,0.0,21.1,13,Herat,Afghanistan,34.3482,62.1997
2023-04-28,33.8,14.0,24.4,0.0,26.2,10,Herat,Afghanistan,34.3482,62.1997
2023-04-29,32.7,15.4,25.0,0.0,11.2,11,Herat,Afghanistan,34.3482,62.1997
2023-04-30,32.7,15.8,24.6,0.0,28.5,18,Herat,Afghanistan,34.3482,62.1997
2023-05-01,31.0,18.2,25.3,0.0,11.3,19,Herat,Afghanistan,34.3482,62.1997
2023-05-02,32.5,15.1,25.0,0.0,24.1,17,Herat,Afghanistan,34.3482,62.1997
2023-05-03,31.4,18.1,23.8,0.0,23.0,29,Herat,Afghanistan,34.3482,62.1997
2023-05-04,30.5,15.7,22.8,0.0,26.2,33,Herat,Afghanistan,34.3482,62.1997
2023-05-05,20.9,11.8,16.8,1.6,20.6,48,Herat,Afghanistan,34.3482,62.1997
2023-05-06,23.9,7.7,16.4,0.0,17.1,42,Herat,Afghanistan,34.3482,62.1997
2023-05-07,26.0,12.1,19.3,0.0,20.7,27,Herat,Afghanistan,34.3482,62.1997
2023-05-08,29.4,11.8,20.4,0.0,19.3,23,Herat,Afghanistan,34.3482,62.1997
2023-05-09,34.6,11.9,24.0,0.0,14.4,12,Herat,Afghanistan,34.3482,62.1997
2023-05-10,37.6,16.7,28.2,0.0,23.3,10,Herat,Afghanistan,34.3482,62.1997
2023-05-11,33.2,20.9,26.7,0.0,17.0,21,Herat,Afghanistan,34.3482,62.1997
2023-05-12,31.5,18.6,25.1,0.0,24.1,31,Herat,Afghanistan,34.3482,62.1997
2023-05-13,31.8,17.6,25.1,0.0,21.0,24,Herat,Afghanistan,34.3482,62.1997
2023-05-14,34.0,15.9,25.6,0.0,14.7,18,Herat,Afghanistan,34.3482,62.1997
2023-05-15,34.3,19.1,26.0,0.0,29.3,21,Herat,Afghanistan,34.3482,62.1997
2023-05-16,32.3,15.4,22.7,0.0,25.9,39,Herat,Afghanistan,34.3482,62.1997
2023-05-17,25.1,13.6,18.8,0.1,17.8,40,Herat,Afghanistan,34.3482,62.1997
2023-05-18,31.6,11.9,22.7,0.0,11.8,19,Herat,Afghanistan,34.3482,62.1997
2023-05-19,34.6,17.0,26.1,0.0,21.0,14,Herat,Afghanistan,34.3482,62.1997
2023-05-20,35.8,18.9,28.3,0.0,23.0,13,Herat,Afghanistan,34.3482,62.1997
2023-05-21,36.3,19.2,29.1,0.0,18.1,16,Herat,Afghanistan,34.3482,62.1997
2023-05-22,36.9,22.0,28.4,0.1,20.1,24,Herat,Afghanistan,34.3482,62.1997
2023-05-23,34.3,19.8,27.7,0.0,23.4,28,Herat,Afghanistan,34.3482,62.1997
2023-05-24,33.9,19.0,27.4,0.0,26.5,22,Herat,Afghanistan,34.3482,62.1997
2023-05-25,32.5,19.4,26.4,0.0,24.0,18,Herat,Afghanistan,34.3482,62.1997
2023-05-26,31.9,17.7,25.2,0.0,21.7,13,Herat,Afghanistan,34.3482,62.1997
2023-05-27,33.8,15.8,25.5,0.0,22.4,9,Herat,Afghanistan,34.3482,62.1997
2023-05-28,33.0,17.8,25.6,0.0,27.9,14,Herat,Afghanistan,34.3482,62.1997
2023-05-29,32.4,17.3,25.7,0.0,24.5,18,Herat,Afghanistan,34.3482,62.1997
2023-05-30,33.3,16.6,25.8,0.0,22.5,13,Herat,Afghanistan,34.3482,62.1997
2023-05-31,33.1,15.3,25.0,0.0,21.9,11,Herat,Afghanistan,34.3482,62.1997
2023-06-01,36.0,15.1,25.9,0.0,21.6,11,Herat,Afghanistan,34.3482,62.1997
2023-06-02,35.6,17.5,27.4,0.0,23.6,11,Herat,Afghanistan,34.3482,62.1997
2023-06-03,34.2,18.9,27.8,0.0,23.2,16,Herat,Afghanistan,34.3482,62.1997
2023-06-04,34.8,22.5,29.0,0.0,22.5,19,Herat,Afghanistan,34.3482,62.1997
2023-06-05,35.6,19.8,28.4,0.0,22.4,19,Herat,Afghanistan,34.3482,62.1997
2023-06-06,36.8,18.8,28.2,0.0,24.0,13,Herat,Afghanistan,34.3482,62.1997
2023-06-07,37.8,19.9,29.9,0.0,24.3,10,Herat,Afghanistan,34.3482,62.1997
2023-06-08,37.2,23.6,30.7,0.0,29.9,16,Herat,Afghanistan,34.3482,62.1997
2023-06-09,32.0,20.8,26.0,0.0,35.5,38,Herat,Afghanistan,34.3482,62.1997
2023-06-10,33.0,20.6,27.1,0.0,28.1,29,Herat,Afghanistan,34.3482,62.1997
2023-06-11,34.5,20.0,28.0,0.0,22.5,20,Herat,Afghanistan,34.3482,62.1997
2023-06-12,36.2,21.4,28.7,0.0,23.9,15,Herat,Afghanistan,34.3482,62.1997
2023-06-13,37.8,19.2,29.7,0.0,24.5,13,Herat,Afghanistan,34.3482,62.1997
2023-06-14,37.8,21.5,30.1,0.0,23.5,14,Herat,Afghanistan,34.3482,62.1997
2023-06-15,38.1,20.6,30.4,0.0,25.1,12,Herat,Afghanistan,34.3482,62.1997
2023-06-16,39.3,21.1,31.3,0.0,24.5,10,Herat,Afghanistan,34.3482,62.1997
2023-06-17,42.3,23.0,33.4,0.0,21.4,10,Herat,Afghanistan,34.3482,62.1997
2023-06-18,41.8,23.5,33.6,0.0,20.6,13,Herat,Afghanistan,34.3482,62.1997
2023-06-19,42.2,26.1,34.3,0.0,19.5,14,Herat,Afghanistan,34.3482,62.1997
2023-06-20,41.3,24.9,34.1,0.0,17.7,15,Herat,Afghanistan,34.3482,62.1997
2023-06-21,43.4,24.5,34.8,0.0,24.1,13,Herat,Afghanistan,34.3482,62.1997
2023-06-22,39.8,25.5,33.5,0.0,30.5,17,Herat,Afghanistan,34.3482,62.1997
2023-06-23,38.8,24.9,32.1,0.0,34.3,17,Herat,Afghanistan,34.3482,62.1997
2023-06-24,39.7,25.5,32.5,0.0,32.0,13,Herat,Afghanistan,34.3482,62.1997
2023-06-25,35.5,25.8,30.0,0.0,38.0,19,Herat,Afghanistan,34.3482,62.1997
2023-06-26,36.0,23.8,29.5,0.0,28.0,16,Herat,Afghanistan,34.3482,62.1997
2023-06-27,36.2,20.8,29.0,0.0,22.1,14,Herat,Afghanistan,34.3482,62.1997
2023-06-28,38.0,19.6,30.4,0.0,34.5,13,Herat,Afghanistan,34.3482,62.1997
2023-06-29,38.4,20.9,31.1,0.0,29.6,14,Herat,Afghanistan,34.3482,62.1997
2023-06-30,40.5,20.8,32.1,0.0,21.8,14,Herat,Afghanistan,34.3482,62.1997
2023-07-01,42.0,23.4,33.9,0.0,23.9,12,Herat,Afghanistan,34.3482,62.1997
2023-07-02,38.6,28.0,33.1,0.0,32.2,15,Herat,Afghanistan,34.3482,62.1997
2023-07-03,37.0,23.4,30.2,0.0,29.9,26,Herat,Afghanistan,34.3482,62.1997
2023-07-04,33.4,21.5,28.1,0.0,26.9,18,Herat,Afghanistan,34.3482,62.1997
2023-07-05,33.8,20.6,27.3,0.0,29.0,20,Herat,Afghanistan,34.3482,62.1997
2023-07-06,34.9,21.5,28.4,0.0,28.5,20,Herat,Afghanistan,34.3482,62.1997
2023-07-07,34.1,22.0,28.8,0.0,28.6,18,Herat,Afghanistan,34.3482,62.1997
2023-07-08,35.2,21.2,28.8,0.0,24.8,17,Herat,Afghanistan,34.3482,62.1997
2023-07-09,35.1,20.0,28.5,0.0,25.3,19,Herat,Afghanistan,34.3482,62.1997
2023-07-10,39.2,18.7,29.9,0.0,20.1,15,Herat,Afghanistan,34.3482,62.1997
2023-07-11,41.5,20.6,31.4,0.0,25.7,11,Herat,Afghanistan,34.3482,62.1997
2023-07-12,39.0,20.9,31.8,0.0,30.6,10,Herat,Afghanistan,34.3482,62.1997
2023-07-13,38.2,25.3,32.2,0.0,29.0,20,Herat,Afghanistan,34.3482,62.1997
2023-07-14,36.7,25.8,31.2,0.0,37.8,19,Herat,Afghanistan,34.3482,62.1997
2023-07-15,37.2,22.0,30.8,0.0,35.9,14,Herat,Afghanistan,34.3482,62.1997
2023-07-16,38.3,22.0,31.3,0.0,27.1,13,Herat,Afghanistan,34.3482,62.1997
2023-07-17,39.8,21.9,32.3,0.0,29.8,15,Herat,Afghanistan,34.3482,62.1997
2023-07-18,36.3,24.6,30.1,0.0,35.5,28,Herat,Afghanistan,34.3482,62.1997
2023-07-19,34.5,22.7,28.7,0.0,38.6,32,Herat,Afghanistan,34.3482,62.1997
2023-07-20,35.9,22.2,29.3,0.0,39.8,25,Herat,Afghanistan,34.3482,62.1997
2023-07-21,35.8,22.4,29.9,0.0,35.0,19,Herat,Afghanistan,34.3482,62.1997
2023-07-22,37.5,22.6,30.9,0.0,33.6,16,Herat,Afghanistan,34.3482,62.1997
2023-07-23,36.7,25.5,30.9,0.0,31.2,16,Herat,Afghanistan,34.3482,62.1997
2023-07-24,38.0,22.6,31.0,0.0,30.1,16,Herat,Afghanistan,34.3482,62.1997
2023-07-25,40.7,24.1,32.9,0.0,23.5,15,Herat,Afghanistan,34.3482,62.1997
2023-07-26,40.2,24.3,33.8,0.0,28.8,13,Herat,Afghanistan,34.3482,62.1997
2023-07-27,38.0,26.9,32.4,0.0,35.3,23,Herat,Afghanistan,34.3482,62.1997
2023-07-28,37.8,23.8,31.6,0.0,27.6,23,Herat,Afghanistan,34.3482,62.1997
2023-07-29,36.9,24.6,31.2,0.0,27.1,22,Herat,Afghanistan,34.3482,62.1997
2023-07-30,36.8,25.7,31.6,0.0,29.7,14,Herat,Afghanistan,34.3482,62.1997
2023-07-31,37.3,23.5,31.4,0.0,29.8,13,Herat,Afghanistan,34.3482,62.1997
2023-08-01,38.6,25.8,32.7,0.0,32.7,16,Herat,Afghanistan,34.3482,62.1997
2023-08-02,37.9,27.2,32.6,0.0,30.6,16,Herat,Afghanistan,34.3482,62.1997
2023-08-03,37.5,24.5,31.6,0.0,30.7,15,Herat,Afghanistan,34.3482,62.1997
2023-08-04,37.7,24.6,31.7,0.0,32.6,12,Herat,Afghanistan,34.3482,62.1997
2023-08-05,38.0,26.0,32.0,0.0,34.4,15,Herat,Afghanistan,34.3482,62.1997
2023-08-06,36.8,24.1,31.0,0.0,30.3,20,Herat,Afghanistan,34.3482,62.1997
2023-08-07,34.7,24.6,29.4,0.0,25.5,26,Herat,Afghanistan,34.3482,62.1997
2023-08-08,36.0,20.5,29.2,0.0,30.2,21,Herat,Afghanistan,34.3482,62.1997
2023-08-09,36.1,23.0,30.1,0.0,31.4,21,Herat,Afghanistan,34.3482,62.1997
2023-08-10,34.9,22.7,29.5,0.0,35.4,23,Herat,Afghanistan,34.3482,62.1997
2023-08-11,36.3,25.2,30.8,0.0,35.5,20,Herat,Afghanistan,34.3482,62.1997
2023-08-12,34.5,24.6,29.5,0.0,32.8,20,Herat,Afghanistan,34.3482,62.1997
2023-08-13,32.0,21.5,26.3,0.0,30.4,19,Herat,Afghanistan,34.3482,62.1997
2023-08-14,30.4,17.7,23.8,0.0,30.0,17,Herat,Afghanistan,34.3482,62.1997
2023-08-15,30.8,16.5,23.5,0.0,31.8,14,Herat,Afghanistan,34.3482,62.1997
2023-08-16,33.6,16.8,24.8,0.0,24.0,13,Herat,Afghanistan,34.3482,62.1997
2023-08-17,34.6,15.8,25.7,0.0,27.5,14,Herat,Afghanistan,34.3482,62.1997
2023-08-18,35.7,15.9,27.5,0.0,30.3,14,Herat,Afghanistan,34.3482,62.1997
2023-08-19,36.0,18.4,28.7,0.0,30.6,13,Herat,Afghanistan,34.3482,62.1997
2023-08-20,36.2,20.5,29.4,0.0,28.4,13,Herat,Afghanistan,34.3482,62.1997
2023-08-21,35.8,21.6,29.5,0.0,29.5,16,Herat,Afghanistan,34.3482,62.1997
2023-08-22,34.8,21.5,28.5,0.0,28.8,24,Herat,Afghanistan,34.3482,62.1997
2023-08-23,33.4,20.8,27.3,0.0,26.4,27,Herat,Afghanistan,34.3482,62.1997
2023-08-24,33.1,20.2,27.1,0.0,29.2,21,Herat,Afghanistan,34.3482,62.1997
2023-08-25,33.7,19.9,27.1,0.0,27.3,21,Herat,Afghanistan,34.3482,62.1997
2023-08-26,35.9,18.9,27.9,0.0,24.6,22,Herat,Afghanistan,34.3482,62.1997
2023-08-27,31.4,19.6,25.1,0.0,27.9,40,Herat,Afghanistan,34.3482,62.1997
2023-08-28,31.1,19.5,24.5,0.0,20.5,29,Herat,Afghanistan,34.3482,62.1997
2023-08-29,34.0,14.8,25.0,0.0,11.6,20,Herat,Afghanistan,34.3482,62.1997
2023-08-30,39.7,19.8,29.7,0.0,25.2,15,Herat,Afghanistan,34.3482,62.1997
2023-08-31,35.5,19.8,26.7,0.0,19.1,34,Herat,Afghanistan,34.3482,62.1997
2023-09-01,37.2,18.1,27.1,0.0,18.2,20,Herat,Afghanistan,34.3482,62.1997
2023-09-02,36.8,18.4,26.6,0.0,23.9,16,Herat,Afghanistan,34.3482,62.1997
2023-09-03,34.3,15.9,25.3,0.0,33.0,14,Herat,Afghanistan,34.3482,62.1997
2023-09-04,33.0,17.5,25.5,0.0,30.2,18,Herat,Afghanistan,34.3482,62.1997
2023-09-05,33.3,15.9,25.1,0.0,19.0,19,Herat,Afghanistan,34.3482,62.1997
2023-09-06,34.8,15.6,24.5,0.0,25.4,13,Herat,Afghanistan,34.3482,62.1997
2023-09-07,36.0,15.4,25.3,0.0,20.6,13,Herat,Afghanistan,34.3482,62.1997
2023-09-08,36.8,18.3,27.5,0.0,27.5,14,Herat,Afghanistan,34.3482,62.1997
2023-09-09,39.1,17.5,28.0,0.0,22.8,17,Herat,Afghanistan,34.3482,62.1997
2023-09-10,40.1,18.4,29.7,0.0,12.7,12,Herat,Afghanistan,34.3482,62.1997
2023-09-11,34.5,20.8,27.1,0.0,20.2,28,Herat,Afghanistan,34.3482,62.1997
2023-09-12,37.2,15.6,25.0,0.0,17.6,28,Herat,Afghanistan,34.3482,62.1997
2023-09-13,35.7,16.2,24.7,0.0,27.7,23,Herat,Afghanistan,34.3482,62.1997
2023-09-14,33.5,14.8,24.1,0.0,25.6,25,Herat,Afghanistan,34.3482,62.1997
2023-09-15,32.8,15.0,23.8,0.0,24.1,27,Herat,Afghanistan,34.3482,62.1997
2023-09-16,32.2,14.7,23.0,0.0,16.6,25,Herat,Afghanistan,34.3482,62.1997
2023-09-17,32.7,13.0,22.0,0.0,17.5,21,Herat,Afghanistan,34.3482,62.1997
2023-09-18,32.0,13.1,22.3,0.0,19.1,21,Herat,Afghanistan,34.3482,62.1997
2023-09-19,30.7,12.9,22.6,0.0,25.8,21,Herat,Afghanistan,34.3482,62.1997
2023-09-20,28.8,16.3,21.9,0.0,23.0,25,Herat,Afghanistan,34.3482,62.1997
2023-09-21,28.2,12.2,19.9,0.0,26.4,31,Herat,Afghanistan,34.3482,62.1997
2023-09-22,26.4,11.8,18.9,0.0,28.7,27,Herat,Afghanistan,34.3482,62.1997
2023-09-23,25.7,11.1,17.7,0.0,28.9,27,Herat,Afghanistan,34.3482,62.1997
2023-09-24,25.2,8.6,17.2,0.0,26.6,29,Herat,Afghanistan,34.3482,62.1997
2023-09-25,27.2,10.3,18.7,0.0,25.5,26,Herat,Afghanistan,34.3482,62.1997
2023-09-26,28.2,10.1,19.0,0.0,21.0,24,Herat,Afghanistan,34.3482,62.1997
2023-09-27,28.1,12.5,19.6,0.0,21.8,23,Herat,Afghanistan,34.3482,62.1997
2023-09-28,25.2,12.9,19.2,0.0,23.7,24,Herat,Afghanistan,34.3482,62.1997
2023-09-29,24.8,10.6,17.9,0.0,21.5,28,Herat,Afghanistan,34.3482,62.1997
2023-09-30,26.7,9.6,18.3,0.0,17.2,25,Herat,Afghanistan,34.3482,62.1997
2023-10-01,26.1,8.8,17.7,0.0,18.1,24,Herat,Afghanistan,34.3482,62.1997
2023-10-02,28.9,10.8,19.9,0.0,9.1,19,Herat,Afghanistan,34.3482,62.1997
2023-10-03,32.3,14.4,23.6,0.0,19.8,19,Herat,Afghanistan,34.3482,62.1997
2023-10-04,31.6,14.7,23.5,0.0,14.4,23,Herat,Afghanistan,34.3482,62.1997
2023-10-05,34.2,15.8,25.5,0.0,23.9,21,Herat,Afghanistan,34.3482,62.1997
2023-10-06,24.5,13.9,19.3,1.0,19.2,45,Herat,Afghanistan,34.3482,62.1997
2023-10-07,26.0,8.8,17.1,0.0,13.2,47,Herat,Afghanistan,34.3482,62.1997
2023-10-08,27.0,8.9,17.6,0.0,20.2,36,Herat,Afghanistan,34.3482,62.1997
2023-10-09,27.9,9.6,19.1,0.0,10.2,24,Herat,Afghanistan,34.3482,62.1997
2023-10-10,31.5,11.6,21.7,0.0,14.9,20,Herat,Afghanistan,34.3482,62.1997
2023-10-11,32.0,11.6,22.4,0.0,9.1,29,Herat,Afghanistan,34.3482,62.1997
2023-10-12,31.2,14.6,21.1,0.0,26.4,35,Herat,Afghanistan,34.3482,62.1997
2023-10-13,21.5,9.6,15.1,0.0,9.0,47,Herat,Afghanistan,34.3482,62.1997
2023-10-14,23.5,5.0,14.6,0.0,14.1,34,Herat,Afghanistan,34.3482,62.1997
2023-10-15,23.0,10.1,14.9,3.3,20.8,46,Herat,Afghanistan,34.3482,62.1997
2023-10-16,22.0,7.4,13.6,0.0,17.7,50,Herat,Afghanistan,34.3482,62.1997
2023-10-17,27.0,7.6,15.9,0.4,24.0,44,Herat,Afghanistan,34.3482,62.1997
2023-10-18,25.4,10.1,17.8,0.0,11.5,39,Herat,Afghanistan,34.3482,62.1997
2023-10-19,26.5,11.5,18.6,0.0,17.1,42,Herat,Afghanistan,34.3482,62.1997
2023-10-20,28.0,11.9,20.0,0.0,19.9,32,Herat,Afghanistan,34.3482,62.1997
2023-10-21,23.8,11.6,16.9,0.0,15.0,50,Herat,Afghanistan,34.3482,62.1997
2023-10-22,25.6,8.4,17.3,0.0,12.8,35,Herat,Afghanistan,34.3482,62.1997
2023-10-23,25.9,10.9,17.7,0.0,17.4,34,Herat,Afghanistan,34.3482,62.1997
2023-10-24,24.5,10.8,17.0,0.0,10.9,34,Herat,Afghanistan,34.3482,62.1997
2023-10-25,29.6,10.6,20.0,0.0,17.9,21,Herat,Afghanistan,34.3482,62.1997
2023-10-26,26.1,15.5,20.2,0.0,15.6,34,Herat,Afghanistan,34.3482,62.1997
2023-10-27,28.3,13.8,20.1,0.0,11.6,34,Herat,Afghanistan,34.3482,62.1997
2023-10-28,28.9,12.6,20.5,0.0,19.0,32,Herat,Afghanistan,34.3482,62.1997
2023-10-29,29.0,13.3,20.7,0.0,11.0,31,Herat,Afghanistan,34.3482,62.1997
2023-10-30,29.1,12.9,20.7,0.0,12.6,28,Herat,Afghanistan,34.3482,62.1997
2023-10-31,21.2,13.6,17.4,0.0,23.5,45,Herat,Afghanistan,34.3482,62.1997
2023-11-01,23.2,7.1,14.2,0.0,10.6,49,Herat,Afghanistan,34.3482,62.1997
2023-11-02,21.6,7.3,13.9,0.0,11.4,38,Herat,Afghanistan,34.3482,62.1997
2023-11-03,23.8,6.7,15.6,0.0,10.5,33,Herat,Afghanistan,34.3482,62.1997
2023-11-04,21.5,11.2,15.7,0.3,17.3,39,Herat,Afghanistan,34.3482,62.1997
2023-11-05,20.6,11.9,15.3,0.7,13.9,65,Herat,Afghanistan,34.3482,62.1997
2023-11-06,17.4,9.6,13.5,0.3,9.7,79,Herat,Afghanistan,34.3482,62.1997
2023-11-07,22.0,9.1,15.1,0.7,20.4,67,Herat,Afghanistan,34.3482,62.1997
2023-11-08,19.2,9.7,13.6,2.8,17.4,70,Herat,Afghanistan,34.3482,62.1997
2023-11-09,18.7,7.0,12.0,0.0,12.1,48,Herat,Afghanistan,34.3482,62.1997
2023-11-10,20.7,3.2,12.0,0.0,8.7,53,Herat,Afghanistan,34.3482,62.1997
2023-11-11,21.0,5.5,12.5,0.0,8.4,52,Herat,Afghanistan,34.3482,62.1997
2023-11-12,18.4,4.6,11.1,0.0,10.2,69,Herat,Afghanistan,34.3482,62.1997
2023-11-13,20.9,4.2,12.5,0.0,10.4,53,Herat,Afghanistan,34.3482,62.1997
2023-11-14,22.1,4.7,12.8,0.0,9.4,37,Herat,Afghanistan,34.3482,62.1997
2023-11-15,24.9,7.4,16.0,0.0,16.5,30,Herat,Afghanistan,34.3482,62.1997
2023-11-16,25.7,6.7,16.0,0.0,22.2,29,Herat,Afghanistan,34.3482,62.1997
2023-11-17,24.9,14.8,18.7,0.2,31.3,29,Herat,Afghanistan,34.3482,62.1997
2023-11-18,17.4,9.4,13.7,5.3,8.3,75,Herat,Afghanistan,34.3482,62.1997
2023-11-19,21.3,7.3,13.5,0.0,8.7,64,Herat,Afghanistan,34.3482,62.1997
2023-11-20,23.4,7.8,15.5,0.0,27.6,49,Herat,Afghanistan,34.3482,62.1997
2023-11-21,23.9,15.9,20.3,1.7,38.2,32,Herat,Afghanistan,34.3482,62.1997
2023-11-22,20.4,7.6,15.2,7.0,25.5,48,Herat,Afghanistan,34.3482,62.1997
2023-11-23,14.6,4.0,8.6,0.0,13.7,66,Herat,Afghanistan,34.3482,62.1997
2023-11-24,14.5,4.3,9.7,0.0,7.3,50,Herat,Afghanistan,34.3482,62.1997
2023-11-25,19.0,6.2,11.7,0.0,19.0,47,Herat,Afghanistan,34.3482,62.1997
2023-11-26,20.5,4.9,12.1,0.0,28.1,60,Herat,Afghanistan,34.3482,62.1997
2023-11-27,21.6,6.3,13.7,0.0,26.5,56,Herat,Afghanistan,34.3482,62.1997
2023-11-28,21.8,5.8,13.7,0.0,25.1,42,Herat,Afghanistan,34.3482,62.1997
2023-11-29,17.0,6.7,11.5,0.9,14.4,61,Herat,Afghanistan,34.3482,62.1997
2023-11-30,15.2,3.2,8.1,0.0,8.5,77,Herat,Afghanistan,34.3482,62.1997
2023-12-01,18.0,3.2,10.3,0.0,11.0,57,Herat,Afghanistan,34.3482,62.1997
2023-12-02,17.0,5.5,10.2,0.0,10.5,56,Herat,Afghanistan,34.3482,62.1997
2023-12-03,18.3,2.7,9.5,0.0,9.4,55,Herat,Afghanistan,34.3482,62.1997
2023-12-04,17.6,1.2,9.1,0.0,9.7,42,Herat,Afghanistan,34.3482,62.1997
2023-12-05,17.7,1.6,9.5,0.0,7.6,33,Herat,Afghanistan,34.3482,62.1997
2023-12-06,16.8,0.8,8.9,0.0,13.7,45,Herat,Afghanistan,34.3482,62.1997
2023-12-07,18.1,0.5,8.9,0.0,12.8,47,Herat,Afghanistan,34.3482,62.1997
